trait,time_step,t1,t2,t3,total
alkyl,15,-0.00039174181583807383,-0.00069430131171008399,-0.0039504799819060094,0.0028644368543578515
alkyl,16,-0.00029199781912820619,-0.0013270308202019874,-0.0031138663015946285,0.0014948376622644349
alkyl,17,-6.6304703451206472e-05,-0.0015843676421697826,-0.002956598358174788,0.0013059260125537989
alkyl,18,1.9616623735700659e-05,-0.00089113124508185691,-0.0023251173259921116,0.0014536027046459553
alkyl,19,0.00085695424423267027,-0.0032973543919245997,-0.0031072242556594749,0.00066682410796754538
alkyl,20,-0.00031744661214746996,-0.0025189518828136028,-0.0023262608123835156,-0.00051013768257755689
alkyl,21,-0.00025202398101392085,-0.0020269717882118342,-0.0021269810736448532,-0.0001520146955809017
alkyl,22,-0.00045266431157864789,-0.0020079847663603207,-0.002173215388244542,-0.0002874336896944267
alkyl,23,-0.00037931303779731209,-0.0036508528494727634,-0.00070368998434959843,-0.0033264759029204768
alkyl,24,-0.0004861381556976052,-0.0034611549437081972,-0.00051489391258065752,-0.0034323991868251448
alkyl,25,-0.00061937368907161324,-0.0028251637232444924,-0.00042734531368454539,-0.0030171920986315605
alkyl,26,-0.00079101745829139407,-0.0020098457862259135,-0.00038256041671664941,-0.0024183028278006581
alkyl,27,-0.00074745417256760402,-0.0013773321272896925,-0.00056077716023601818,-0.0015640091396212784
alkyl,28,-0.00078793366751222994,-0.0014240321362092932,-0.00079718143864234206,-0.001414784365079181
alkyl,29,-0.00082225560257769698,-0.0013582698757629835,-0.00044584589953092679,-0.0017346795788097534
alkyl,30,-0.00080303569142561187,-0.0012464949879318014,-0.00052267585622734966,-0.0015268548231300637
alkyl,31,-0.00075725589232013095,-0.00098911725645943948,-0.00034757675340198879,-0.0013987963953775817
alkyl,32,-0.00097266867387816138,-0.0013746532187401137,-0.00083610986264916968,-0.0015112120299691054
alkyl,33,-0.00094066760629718039,-0.0012783203218108287,-0.00074769736385181334,-0.0014712905642561961
alkyl,34,-0.00094282687878854325,-0.00071454857730848277,-0.00039085435066271398,-0.0012665211054343122
alkyl,35,-0.00087816035531776166,-0.0012830411934869148,-0.0007994116928993362,-0.0013617898559053401
compart,0,0.0008656850363214846,0.001964832587730489,0.0014397771031132807,0.0013907405209386929
compart,1,-1.1642899146747024e-05,0.0017113749169270908,0.00087111469259644372,0.00082861732518390002
compart,2,0.00010409530833233621,0.0011883162034857719,0.00079969113401895311,0.00049272037779915512
compart,3,-0.00046049713940253133,0.0013030505733795921,0.00058687277587082419,0.00025568065810623649
compart,4,-0.00030658990183991635,0.00092354438399582775,0.00040572056045535193,0.00021123392170055953
compart,5,-0.00036661136022527043,0.0012868033266640125,0.00056314362610478791,0.00035704834033395416
compart,6,-1.6742824676409194e-06,0.00064004770427299998,0.0011741481296571963,-0.00053577470785183719
compart,7,-0.00027237900825948338,0.0010544873987811507,0.00062130143907612387,0.00016080695144554333
compart,8,-0.00022206236609897744,0.00021118635070500213,0.00077013002325305633,-0.00078100603864703164
compart,9,-0.00050795162505731046,0.00081020580137138194,0.00089289670022617328,-0.0005906425239121018
compart,10,-4.625708159293672e-05,0.0001408196214794603,0.00082591564013456665,-0.00073135310024804306
compart,11,-0.00014180837032830141,0.0006302032806408649,0.0010399645448960968,-0.00055156963458353331
compart,12,-9.5615603827526241e-05,0.00086417427299497309,0.0013390057909881045,-0.0005704471218206577
compart,13,1.07469783288132e-05,-0.00020955410703825839,0.00079423355591533068,-0.00099304068462477586
compart,14,-9.0112809458697371e-05,0.00048196227584772688,0.001108019095013694,-0.00071616962862466448
compart,15,0.00014226256635695405,0.0013613228960544801,0.0018105944993717529,-0.00030700903696031893
compart,16,-0.00012613214260384477,-0.00069013780930253499,0.00069922446390878207,-0.0015154944158151619
compart,17,-0.00025082750918703603,0.0003960793900082802,0.0010095063246979938,-0.00086425444387674966
compart,18,-0.0004317290762494705,-0.00019688831923037091,0.00078651700233524694,-0.0014151343978150883
compart,19,-0.00057667330563322911,-0.00025687992892207934,0.00039339845040590473,-0.0012269516849612132
compart,20,-0.0006501190681840489,1.5324062973255019e-05,0.00035986633216984949,-0.00099466133738064337
compart,21,-0.00051676760119830545,0.00039351166463970344,0.00099675546176338859,-0.0011200113983219906
compart,22,-0.00067209313203593624,0.00055782620188118211,0.00050429882331857708,-0.00061856575347333121
compart,23,-0.00050558163116623891,-0.00013524074087273806,0.00046326396190318671,-0.0011040863339421636
compart,24,-0.00055088901945002985,-0.00020715141961644428,0.00090421734204734262,-0.0016622577811138167
compart,25,-0.00060388971643650716,0.00021615769082372789,0.0010919858411867259,-0.0014797178667995052
compart,26,-0.00081677174392628504,0.00011436419967183629,0.00088649107142181778,-0.0015888986156762665
compart,27,-0.00078523948623494854,-2.2107128765003919e-05,0.00068410861967773632,-0.0014914552346776888
compart,28,-0.0010102265525712844,0.00021646741302697365,0.0010149647213209818,-0.0018087238608652926
compart,29,-0.0010151100565332011,0.00051065078766934628,0.00095688931603219157,-0.0014613485848960464
compart,30,-0.00092932438191510548,-2.2436049854570477e-05,0.00071871957952088217,-0.0016704800112905581
compart,31,-0.00095770817209059084,-2.4744981344668984e-05,0.00065933886772411433,-0.0016417920211593742
compart,32,-0.001168342997323,0.00030024414866340826,0.00087892208436277661,-0.0017470209330223683
compart,33,-0.0011459995965687865,-1.6478397723372357e-05,0.00062705286205532243,-0.0017895308563474813
compart,34,-0.0011046683434966917,4.213571631340703e-05,0.00062312100631518007,-0.0016856536334984647
compart,35,-0.0010385206504424488,-0.00014087896298993464,0.00035605278114420107,-0.0015354523945765846
can,0,5.9368986458403649e-05,0.0001609148997536939,0.00016030895686406719,5.9974929348030354e-05
can,1,0.00021572177056225947,-0.00019562640649006192,-2.954669163441248e-05,4.964205570661003e-05
can,2,-0.00012568698545631205,0.00074636782127317333,0.00038734610975141824,0.00023333472606544298
can,3,0.0001341687531606166,-0.00010391946421397971,8.8035553837367115e-05,-5.7786264890730219e-05
can,4,-8.2777559575710879e-05,0.00057661026978326471,0.0003216283424396789,0.00017220436776787498
can,5,-1.5547180028537727e-05,6.3866598618323451e-05,0.00020990854921593361,-0.00016158913062614788
can,6,2.4010594352386469e-05,5.9797081307939782e-05,-6.6717847643824507e-05,0.00015052552330415076
can,7,1.7959625657277457e-05,0.00041949193691561434,-2.0378686616267075e-05,0.00045783024918915889
can,8,-5.6243753256919699e-05,0.00063907125877010003,0.00019998843441393073,0.00038283907109924959
can,9,-0.00010647762000077647,0.0006516018731934413,4.090823562972232e-05,0.00050421601756294246
can,10,-6.8868383368975107e-05,0.00038656540345567258,0.00012375945816514052,0.00019393756192155696
can,11,-5.5180889485824206e-05,0.00033405561994150052,0.00017840672387533328,0.00010046800658034308
can,12,-4.4343048311248767e-06,0.00049976523689461894,0.0001790908945693566,0.00031624003749413754
can,13,5.1372191201909139e-05,0.00057436955269852359,0.00029508225037419626,0.00033065949352623645
can,14,3.5271391035033951e-05,0.00043364194835734016,0.00039457263730262624,7.4340702089747881e-05
can,15,3.3326267634253937e-05,0.00065306861048649461,0.00035227822235669033,0.00033411665576405826
can,16,1.6141493481171718e-05,0.00081221550086018333,0.00037863662605098136,0.0004497203682903737
can,17,-1.1164073685273989e-05,0.00049880594246374404,0.00022380082333943986,0.00026384104543903026
can,18,5.3735621464976583e-06,0.00070537646829846225,0.00024468818660902404,0.00046606184383593584
can,19,2.3584117693699556e-06,0.0006858870304130121,0.00049292122907783787,0.00019532421310454419
can,20,0.00010612050470604347,0.00092747234030494464,0.00074913320265968788,0.00028445964235130012
can,21,0.0001046496750863691,0.0006403063176384148,0.00041291466164623407,0.00033204133107854993
can,22,0.00010037704010770328,0.00060190038433669435,0.00024701166703676946,0.00045526575740762821
can,23,2.5746681688248537e-05,0.0016312770021271246,0.00082960021889116084,0.00082742346492421228
can,24,-1.7714668175887541e-05,0.0019177799640836199,0.0010047920139458356,0.00089527328196189679
can,25,3.5848594947659402e-05,0.0023298396928127948,0.0014084557364810071,0.00095723255127944714
can,26,4.067241167251628e-05,0.0026281345841915132,0.001391384441045864,0.0012774225548181656
can,27,0.00017052185418098381,0.0024940858106380932,0.0010287764090191047,0.0016358312557999723
can,28,0.00035141757887850511,0.0046304560596773835,0.0026881775403962459,0.0022936960981596419
can,29,0.00038315926081354366,0.0041385180485223761,0.0020758874437633453,0.002445789865572574
can,30,0.00019395195193305689,0.0056993358319365603,0.0036243126341716663,0.0022689751496979514
can,31,0.000306697050913917,0.0062695080741328197,0.0039910260598856944,0.0025851790651610427
can,32,0.00022072690183390438,0.00623916391699898,0.003649458522813686,0.0028104322960191986
can,33,0.00025767767703879319,0.006731650848386562,0.0039848120180859268,0.0030045165073394283
can,34,0.00019968940983929097,0.0075277874081058505,0.0047040097337003846,0.0030234670842447572
can,35,0.00030672930745029666,0.009150246496918998,0.006229665156730407,0.0032273106476388876
organolept,0,0.00010188656958385684,-0.00030789361489387903,-6.0336207409999718e-05,-0.00014567083790002248
organolept,1,0.00054592138573126355,-0.00052656425279225261,-7.5383206786377972e-05,9.4740339725388965e-05
organolept,2,-1.8861898421003934e-05,6.3026028747767272e-06,-0.00011720005042251979,0.00010464075487629258
organolept,3,4.1750555109735121e-05,-0.00011437072311510756,-0.00019690776559093032,0.00012428759758555789
organolept,4,2.8479655058595704e-05,-1.7471077196296663e-05,-0.00016356619726403947,0.00017457477512633851
organolept,5,-3.3580151278866381e-07,1.8203189714681737e-05,-0.00013974057551527987,0.00015760796371717294
organolept,6,-7.9053508203419638e-06,8.749868064973038e-05,-0.00013229256375842999,0.00021188589358781841
organolept,7,-3.1955970340245995e-06,7.4440739686804834e-05,-0.00020641071948367988,0.00027765586213646012
organolept,8,9.0785617964671976e-06,0.00015738350919751868,-0.00010553420313862954,0.00027199627413261541
organolept,9,7.1018169942437489e-06,3.2975747413134986e-05,6.7690931231385079e-05,-2.7613366824006346e-05
organolept,10,4.5457023316061415e-06,0.00021539981627503751,0.00017220784820213918,4.7737670404504473e-05
organolept,11,5.011577616473608e-06,2.7066863890387491e-05,-4.8094165882539723e-05,8.0172607389400824e-05
organolept,12,-1.0782608689307577e-05,0.00024079544975395603,6.6099529121019059e-05,0.00016391331194362942
organolept,13,7.5153726158411879e-06,3.2830894808708638e-05,-2.7837624457127122e-05,6.8183891881676945e-05
organolept,14,3.7514612836173234e-05,4.579303040192423e-05,4.1881046379534356e-05,4.1426596858563109e-05
organolept,15,4.4020220081624693e-05,-3.9173366027442411e-05,1.6164690822133056e-05,-1.1317836767950774e-05
organolept,16,4.4782287506950653e-05,-4.9413549967612598e-05,-1.8047498321519088e-05,1.3416235860857139e-05
organolept,17,5.5037961676663319e-05,-9.9178668111915867e-05,1.5440208547282096e-05,-5.958091498253464e-05
organolept,18,7.8360427512929614e-06,1.0259753495070257e-05,2.4114137402181843e-05,-6.0183411558186242e-06
organolept,19,5.7760224916164587e-05,3.7839468484258733e-05,8.7024795202923135e-05,8.5748981975001848e-06
organolept,20,-2.6113076084932425e-06,-9.5500005624933681e-07,3.807261280863846e-05,-4.1638920473381039e-05
organolept,21,-9.4874411058508195e-06,9.5974122622731914e-06,2.7762825145331512e-06,-2.6663113581107802e-06
organolept,22,-2.1601301066268987e-05,6.5042035612131576e-05,6.3464266822709382e-05,-2.0023532276846793e-05
organolept,23,-2.1441641836644532e-05,5.5035638037685379e-05,-2.5262750076701742e-05,5.8856746277742585e-05
organolept,24,-2.441735414313746e-05,2.4572151004854526e-05,1.8319672735116791e-05,-1.8164875873399725e-05
organolept,25,-2.4390115900971036e-05,-1.5203672080204057e-05,-1.3178916833785454e-05,-2.6414871147389639e-05
organolept,26,-1.8215604728264918e-05,-2.6251573332185431e-05,9.4164872942890003e-06,-5.3883665354739348e-05
organolept,27,-2.9302778903769335e-05,-1.1391501997005332e-05,-3.7025042101002709e-05,-3.6692387997719572e-06
organolept,28,-2.9139348462696046e-05,3.8969622743750893e-05,9.2872566358782685e-06,5.4301764517657766e-07
organolept,29,-3.1593351654863798e-05,1.6982293920311457e-05,-1.4626845768730055e-05,1.5788034177712938e-08
organolept,30,-2.0470394956033419e-05,4.5062061273516138e-05,3.2849804304669663e-05,-8.2581379871869448e-06
organolept,31,-2.7943394895860396e-05,-1.2356488270569967e-05,-3.331084883499559e-05,-6.9890343314347732e-06
organolept,32,-3.1071329374111415e-05,3.7538274515837266e-05,5.6322228747229331e-07,5.9037228542535602e-06
organolept,33,-3.3627696739171256e-05,1.7851507473964559e-06,-3.7344239656920837e-06,-2.8108122026082716e-05
organolept,34,-2.8478840079871241e-05,-4.4927601037764601e-06,-1.4914014074280434e-05,-1.8057586109367264e-05
organolept,35,-2.8713853847123259e-05,-1.5449084642578276e-05,-2.1973703319416979e-05,-2.2189235170284559e-05
control,0,0.0019500530681434256,-0.0052117677170314047,0.00011276806907124561,-0.0033744827179592249
control,1,0.0033883225179024475,-0.006777383755688449,0.00060984356666395078,-0.0039989048044499521
control,2,0.0024453624825135712,-0.0051196938805810445,0.00014892978553631924,-0.0028232611836037924
control,3,0.0027425445637001152,-0.0057141080456738326,-0.00016884987957709694,-0.0028027136023966205
control,4,0.0018721692897515454,-0.0057948148926704659,-0.0010036412413038111,-0.0029190043616151087
control,5,0.0029228477192118725,-0.0066020644940905301,0.00035075964253840602,-0.0040299764174170638
control,6,0.0040934617998408503,-0.007975730987734268,0.00032562628345132613,-0.0042078954713447442
control,7,0.0034789955529562142,-0.0059023872020871424,0.00079662849311413575,-0.0032200201422450635
control,8,0.0033253885389311539,-0.0082787216900139012,-0.00018233434225330787,-0.0047709988088294394
control,9,0.0030247220782597386,-0.0050442160141166252,0.0015159917703572643,-0.0035354857062141511
control,10,0.0019946181584865443,-0.0051769517445526912,0.00020457307259950813,-0.0033869066586656553
control,11,0.0025862765485219759,-0.0057860680204881859,0.00059236208627571826,-0.0037921535582419279
control,12,0.0021752789946870763,-0.0041462527926069623,0.00067799746144285664,-0.0026489712593627431
control,13,0.0016416764566554417,-0.0049921331634020143,0.00016184462849230805,-0.0035123013352388807
control,14,0.0014878838144333345,-0.0050941848886420669,-0.00010846613651045409,-0.0034978349376982784
control,15,0.0011589696407680475,-0.0046477432524450885,0.00013566938877158097,-0.0036244430004486218
control,16,0.00063968874008307297,-0.0025923662856782949,4.6293188676289306e-05,-0.0019989707342715109
control,17,0.0010325666995780734,-0.0024036428391246202,2.5726923449945117e-05,-0.001396803062996492
control,18,0.0010035871051627795,-0.0017593895031174883,0.00015198690229622911,-0.00090778930025093782
control,19,0.00044133268085957793,-0.0019619593131701522,-0.00070469511202117703,-0.00081593152028939728
control,20,0.00072988715127618627,-0.0013829957583098716,0.0001617381675469445,-0.00081484677458062982
control,21,0.00046000155238153692,-0.0001191591839768705,0.00058922172489182909,-0.00024837935648716267
control,22,0.00040318682895215999,0.00016379394329174405,0.00073197599334573992,-0.00016499522110183587
control,23,0.00027517952982045554,0.00060775170690495223,0.00042437188286495215,0.00045855935386045557
control,24,-4.1212313741161338e-05,0.00016147731001143694,-0.0012536363354579425,0.0013739013317282181
control,25,-0.00078587375484581018,0.00096290200142536391,-0.0013898412335586587,0.0015668694801382124
control,26,-0.00027317852998637473,0.00099589970422227746,-0.0014950227017291662,0.002217743875965069
control,27,-0.00020035486040724803,0.0012308963138945351,-0.0019617479888868038,0.0029922894423740909
control,28,0.00048497165044381882,0.00084183612200299722,-0.001528340661387609,0.002855148433834425
control,29,-6.2888340379267115e-05,0.0019045481489029629,-0.0010550870057980067,0.0028967468143217025
control,30,-0.00013397438397166409,0.00047290961433688993,-0.0025899369985057856,0.0029288722288710115
control,31,-0.00052680503349427288,0.00075506314102326538,-0.0027861342638756796,0.0030143923714046721
control,32,-0.0013707775001430016,-0.00027559974744708758,-0.0043114910872495875,0.0026651138396594984
control,33,-0.0010843387079232194,0.0026030790584862019,-0.0016732549220456056,0.003191995272608588
control,34,-0.0012155389096416694,0.00031168420518217963,-0.0045505288192123454,0.0036466741147528556
control,35,-0.00071091352382649539,-0.00028565074031908775,-0.0037539277122523142,0.0027573634481067311
isomer,0,-3.6307694296929007e-05,-0.00024179676404513859,-0.00026790820024396342,-1.0196258098104163e-05
isomer,1,-8.247403939994603e-05,0.00025299538838885883,-0.00018782717807922232,0.0003583485270681351
isomer,2,-1.3837706369415547e-05,0.00014991219168505697,-0.00026964124543303928,0.00040571573074868071
isomer,3,-0.00012617504619239571,6.5896307075542044e-07,-0.00020724340782029906,8.1727324698658774e-05
isomer,4,-3.9034351130009907e-05,0.00037021008730072383,-2.1358244398482507e-06,0.00033331156061056218
isomer,5,3.7840022157632937e-05,-7.2571858419800893e-05,-5.7100766495676275e-05,2.2368930233508319e-05
isomer,6,9.4558713915461035e-05,-7.8161720730979752e-05,-0.00019617138818911375,0.00021256838137359503
isomer,7,5.3185159225717023e-05,7.6144239036510917e-06,-0.00012376203833701997,0.00018456162146638809
isomer,8,6.7628063736817904e-05,3.7094779701965692e-05,-0.00010438016515989772,0.00020910300859868132
isomer,9,-3.1212311296764034e-05,-5.1994919235167854e-05,-1.8043449678219332e-06,-8.1402885564109948e-05
isomer,10,5.7369653950113569e-05,1.225117296905431e-05,-0.00015448317282264274,0.00022410399974181062
isomer,11,-3.4201825384893299e-05,-5.9692612257452145e-06,-5.95080815342306e-05,1.9336994923592086e-05
isomer,12,3.3907609146610356e-05,0.00010728927833142136,9.0296025168417186e-05,5.0900862309614546e-05
isomer,13,-7.7267523403127836e-06,0.00013633937687168552,-8.7501417936712176e-05,0.00021611404246808493
isomer,14,-3.0157724474059936e-05,0.00014216930255663154,6.6192932935076798e-06,0.00010539228478906391
isomer,15,-1.0728979865532746e-05,0.00011393617475047138,-5.686956674907037e-05,0.000160076761634009
isomer,16,-1.2626386469406318e-05,0.00019236392226897964,1.5437005900892352e-05,0.00016430052989868096
isomer,17,-6.8867081591857175e-05,0.00014111628821933706,-0.00013212628798751796,0.00020437549461499785
isomer,18,-6.4703884109670504e-05,1.3721352310616308e-05,-6.8988989056917649e-05,1.8006457257863453e-05
isomer,19,-7.4818757757578677e-05,1.9965119778045029e-05,-0.00015072997981626076,9.5876341836727112e-05
isomer,20,-0.00010551483251361266,7.7415577568425706e-05,-4.9949781730046471e-05,2.1850526784859511e-05
isomer,21,-0.00011347306756984974,-2.8967641600899588e-05,-0.00019992539493293021,5.7484685762180881e-05
isomer,22,-9.3513529012013852e-05,-1.5488643686617216e-06,-5.6392973479187897e-05,-3.8669419901487677e-05
isomer,23,-6.3289005340508129e-05,-0.0001177552043590956,-8.8375578967177579e-05,-9.2668630732426155e-05
isomer,24,-9.324035200359982e-05,4.7770426655851204e-05,-8.9402478181659046e-05,4.393255283391043e-05
isomer,25,-3.4445839720092193e-05,-9.0718880736016135e-05,-2.7071408677436265e-05,-9.8093311778672077e-05
isomer,26,-8.4895415577731969e-05,-3.7469099292816946e-05,-2.9101264755988571e-05,-9.3263250114560334e-05
isomer,27,-8.6999338906500708e-05,4.800975196580128e-05,-4.9136502485460954e-05,1.0146915544761526e-05
isomer,28,-7.193779484821337e-05,5.4160748839135418e-05,3.4892292337932593e-05,-5.2669338347010545e-05
isomer,29,-6.6934414160045228e-05,-9.0323508231350731e-06,-5.1643971417876755e-05,-2.4322793565303546e-05
isomer,30,-8.2339783014840479e-05,0.00027117302379931721,0.00015826606260154741,3.0567178182929302e-05
isomer,31,-7.1558801678404848e-05,-4.4493170590735896e-05,-7.0831804348329153e-05,-4.5220167920811591e-05
isomer,32,-0.00010597900999936652,-9.837385208313677e-05,-0.00010738751082183066,-9.6965351260672639e-05
isomer,33,-8.430954936658286e-05,-3.879883246631431e-05,-9.3135951617400164e-05,-2.9972430215497006e-05
isomer,34,-9.5351837278244758e-05,-7.4310394635544849e-05,-0.00012871382379538667,-4.0948408118402939e-05
isomer,35,-0.00010021512315061362,-3.6743462226846273e-05,-0.00010004393983571014,-3.6914645541749754e-05
tap,0,0.00018986339640143869,-0.00088253047359236386,-0.00029362251603813893,-0.00039904456115278622
tap,1,-4.3674125218234093e-05,7.9072644864102199e-05,-4.3110757887336255e-05,7.8509277533204361e-05
tap,2,2.4415440796960747e-05,-0.00047428825612681253,-2.829760248650859e-05,-0.0004215752128433432
tap,3,0.00010283202454754239,-0.00062852002155487532,-0.00021546928563784975,-0.00031021871136948319
tap,4,0.00013560917645722819,-0.00037986021297871847,-3.2300431783804097e-05,-0.00021195060473768617
tap,5,-8.9159328136180084e-05,0.00040220289908136448,0.00012334498911324362,0.00018969858183194078
tap,6,-8.7160432034600704e-06,-0.0001361311495207693,-0.00024294883660107853,9.8101643876849151e-05
tap,7,-0.00015894932455090639,-0.00018124483470686241,-0.00026379670558609764,-7.639745367167116e-05
tap,8,-0.00013697594308040192,-0.00012168683781954098,-0.00019639205769815136,-6.2270723201791542e-05
tap,9,-0.00012222932667746854,0.00026214318164419258,-0.0001034177225804259,0.00024333157754714992
tap,10,2.9895425391257708e-05,-7.3768830990680959e-05,0.00012071342615747859,-0.00016458683175690184
tap,11,-7.2478862618350563e-05,0.00040842987402324823,0.00019648874901590329,0.00013946226238899435
tap,12,-9.7681358547207443e-05,-0.00028490282339926697,-0.00018508056723484634,-0.00019750361471162809
tap,13,-3.5752274806500539e-05,2.0691226864677322e-06,-0.00019985492244228162,0.00016617177032224881
tap,14,-5.0507739234944636e-05,0.00013186180034034515,-1.2974606122904087e-05,9.4328667228304585e-05
tap,15,-0.0001167536881179134,-8.8989482471399879e-05,-0.00015497189476595258,-5.0771275823360698e-05
tap,16,-0.00020596060221227895,3.138659339123643e-05,-9.8926421164567734e-05,-7.5647587656474781e-05
tap,17,-0.00013804532858412391,-0.00024288421620657336,-8.8676991217067426e-05,-0.00029225255357362987
tap,18,-0.00011152069457500261,-0.00022035602128934063,-0.00011998267267491008,-0.00021189404318943316
tap,19,-6.1694216463897136e-05,-0.00023930888861058478,-0.00034732961949356344,4.6326514419081513e-05
tap,20,-0.0001899564857756267,-6.3772761018880073e-05,-0.0001341610987542407,-0.00011956814804026604
tap,21,-0.00014275238340448742,-0.00032244314050897566,-0.00028669595434242437,-0.0001784995695710387
tap,22,-0.00014912915631169592,-0.00022697320621800903,-0.00027961431111421216,-9.6488051415492783e-05
tap,23,-0.00022786943524196414,-0.00022133232448033968,-0.00023551012815665049,-0.0002136916315656533
tap,24,-7.4762625118619276e-05,-0.00047586119399576715,-0.0003119491816870106,-0.00023867463742737577
tap,25,-0.00016924850728576262,-0.000259267163657803,-0.00034059846496320347,-8.791720598036218e-05
tap,26,-0.00017867186484843493,-0.0003213234815450529,-0.00022430229857664077,-0.00027569304781684708
tap,27,-0.00016851920025381118,-6.8178359004543362e-05,-6.9748743986683726e-05,-0.0001669488152716708
tap,28,-0.000131247955113122,-0.00029820799841415375,-0.00032071841301266715,-0.00010873754051460858
tap,29,-0.00011345509205354448,-0.00032111004311848436,-0.00033947465994266154,-9.5090475229367291e-05
tap,30,-0.00017161676214406588,-0.00016587733702699972,-3.9928884081964057e-05,-0.00029756521508910155
tap,31,-0.00020677198180981188,-0.0001877758739353088,-0.00021068496857174496,-0.00018386288717337569
tap,32,-8.6542607919991811e-05,-0.00068762919957821229,-0.00044874002373427381,-0.00032543178376393022
tap,33,-0.00020043276337479248,-0.00021844394652908197,-0.00018925081624956763,-0.00022962589365430682
tap,34,-0.0002470245028183566,-0.00038405548203150706,-0.0004225604420011342,-0.0002085195428487294
tap,35,-0.00019057300252421912,-0.00044221742720811563,-0.00034553426434195749,-0.00028725616539037723
scan,0,0.00038929165443728024,-0.0030760090743373338,-0.00075392785430605748,-0.001932789565593996
scan,1,0.00025035554136896237,-0.0030924519662161973,-0.00070609944049218902,-0.0021359969843550456
scan,2,0.0013198102824621412,-0.0039756639618029471,-0.00014019654275448023,-0.0025156571365863257
scan,3,0.0013573868693439203,-0.0038330949769179905,-0.00046194740703690796,-0.002013760700537162
scan,4,0.0010065528515133544,-0.0027608169786781604,-0.00022612574722524233,-0.0015281383799395634
scan,5,0.00072710206354049088,-0.0032766241685264568,-0.00013809110510302905,-0.0024114309998829369
scan,6,0.0011210833620617464,-0.0032387155767613666,-0.00020752748104167638,-0.0019101047336579436
scan,7,0.00076017916057357672,-0.003734576324925291,-0.00084236290321621421,-0.0021320342611355
scan,8,0.00092617444673186123,-0.0032623084995898402,-0.00082691439888940511,-0.0015092196539685738
scan,9,0.0012783230345114792,-0.0044248577563715218,-0.0013724446963692414,-0.0017740900254908012
scan,10,0.0010626181291037758,-0.0037615276011798522,-0.00088083241881524519,-0.001818077053260831
scan,11,0.0010850349685264846,-0.0036818140736512854,-0.00066767639473819241,-0.0019291027103866083
scan,12,0.00093616626851575119,-0.0031664223716492096,-0.00023759634351176482,-0.0019926597596216936
scan,13,0.00074346730858124361,-0.0031890764514334873,-0.00059020644943087361,-0.0018554026934213697
scan,14,0.0010411778788481196,-0.0026649685993274004,-0.00021728405831933001,-0.0014065066621599511
scan,15,0.0010226665787959176,-0.0023763689610316338,-0.00037357787138787569,-0.00098012451084784034
scan,16,0.0005150090538753653,-0.0024008052049783323,-0.00062380655415180937,-0.0012619895969511576
scan,17,0.00099200537195473829,-0.0021669426039426275,-3.3663238025252238e-05,-0.001141273993962637
scan,18,0.00064209356486732364,-0.0017210775758713941,-5.7895258919773866e-05,-0.0010210887520842966
scan,19,0.00048700838035895102,-0.0020077075835978077,-0.000589859237094193,-0.00093083996614466355
scan,20,0.0010997767162168098,-0.0023850306520334895,-0.00046801908596210166,-0.00081723484985457822
scan,21,0.00053912284085414592,-0.00086892771956869285,0.00037210589340454052,-0.00070191077211908745
scan,22,0.00042212721833920523,-0.0014165000015180693,-0.0005611836774076219,-0.00043318910577124208
scan,23,0.00037048812274322615,-0.0015625988985652993,-0.0011562133992532588,-3.5897376568814338e-05
scan,24,0.0002708219216314454,-0.0014005299038969557,-0.00073086625281270517,-0.00039884172945280506
scan,25,0.00040816948223749592,-0.0013238690093124133,-0.00093052242728951403,1.4822900214596715e-05
scan,26,0.00070492052050426897,-0.0017010010710046919,-0.00069494322426947544,-0.00030113732623094757
scan,27,0.00050791477486247338,-0.0020357089536258473,-0.0012017056745114896,-0.00032608850425188459
scan,28,0.00043568866737055145,-0.001762442793114899,-0.0013805677510412397,5.3813625296892167e-05
scan,29,7.713304167905308e-05,-0.0016727362590704925,-0.0016612415421737687,6.563832478232931e-05
scan,30,8.0352877301431953e-06,-0.0014609790450899917,-0.0020513645367410179,0.00059842077938116953
scan,31,0.00075175041475462293,-0.0026352640923289735,-0.0023112494373768357,0.00042773575980248509
scan,32,-0.00024614378520011282,-0.0016445371802550736,-0.0017893815337387815,-0.00010129943171640482
scan,33,-0.00041180684221701951,-0.00053432011967247312,-0.0010340499875291836,8.7923025639691059e-05
scan,34,-0.00082675766676270778,-0.00052308135483605561,-0.0012850976154922746,-6.4741406106488819e-05
scan,35,-0.00069426178807666789,-0.0013704318392198829,-0.0022787550583697452,0.00021406143107319427
antibodi,0,0.00020484979203773713,-0.00084786741778643238,-0.00023008721737132048,-0.00041293040837737471
antibodi,1,0.00040779944353242799,-0.00058460853678686184,-1.2253585829771994e-05,-0.00016455550742466179
antibodi,2,0.00098937135016322997,-0.0018860641274776636,-0.00046013730182815508,-0.00043655547548627853
antibodi,3,0.00060667263837991506,-0.0011541198825701644,-0.00014864226124800068,-0.00039880498294224864
antibodi,4,0.00038985327354897471,-0.00093592825969647433,-0.00031204166313846904,-0.00023403332300903057
antibodi,5,0.00020823493549248452,-0.0011444370062863864,6.0275963761098604e-05,-0.00099647803455500065
antibodi,6,0.0004165984688902817,-0.0006652317173453865,-0.00018449116148769239,-6.4142086967412327e-05
antibodi,7,0.00018829545334481964,-0.00076337832540001129,-0.00041437380344366208,-0.00016070906861152963
antibodi,8,0.00024250214589990952,-0.0006560246730802048,-0.0003836855255880737,-2.9837001592221586e-05
